#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABCB1	CDH1	9606.ENSP00000478255	9606.ENSP00000261769	0	0	0	0	0	0.047	0	0.492	0.495
ABCB1	EGF	9606.ENSP00000478255	9606.ENSP00000265171	0	0	0	0	0	0	0	0.420	0.420
ABCB1	CDH2	9606.ENSP00000478255	9606.ENSP00000269141	0	0	0	0	0	0.047	0	0.412	0.415
ABCB1	UGT3A1	9606.ENSP00000478255	9606.ENSP00000274278	0	0	0	0	0.088	0	0	0.411	0.441
ABCB1	UGT3A2	9606.ENSP00000478255	9606.ENSP00000282507	0	0	0	0	0.087	0	0	0.390	0.419
ABCB1	KIT	9606.ENSP00000478255	9606.ENSP00000288135	0	0	0	0	0.094	0	0	0.419	0.451
ABCB1	SHH	9606.ENSP00000478255	9606.ENSP00000297261	0	0	0	0	0	0	0	0.518	0.518
ABCB1	ALDH1A1	9606.ENSP00000478255	9606.ENSP00000297785	0	0	0	0	0.093	0.063	0	0.559	0.592
ABCB1	MET	9606.ENSP00000478255	9606.ENSP00000317272	0	0	0	0	0.069	0.054	0	0.386	0.412
ABCB1	DHFR2	9606.ENSP00000478255	9606.ENSP00000319170	0.042	0	0	0	0.083	0	0	0.417	0.443
ABCB1	ZEB1	9606.ENSP00000478255	9606.ENSP00000354487	0	0	0	0	0.049	0	0	0.432	0.437
ABCB1	CYP2J2	9606.ENSP00000478255	9606.ENSP00000360247	0	0	0	0	0.092	0.069	0	0.414	0.461
ABCB1	SLC22A6	9606.ENSP00000478255	9606.ENSP00000367102	0	0.003	0	0	0.069	0.070	0	0.585	0.610
ABCB1	SPP1	9606.ENSP00000478255	9606.ENSP00000378517	0	0	0	0	0.100	0	0	0.382	0.420
ABCB1	CCK	9606.ENSP00000478255	9606.ENSP00000379472	0	0	0	0	0	0	0	0.419	0.418
ABCB1	CD44	9606.ENSP00000478255	9606.ENSP00000398632	0	0	0	0	0.052	0	0	0.582	0.587
ABCB1	CYP1B1	9606.ENSP00000478255	9606.ENSP00000478561	0	0	0	0	0.067	0.069	0	0.461	0.491
ABCD1	ACAA1	9606.ENSP00000218104	9606.ENSP00000333664	0	0	0	0	0.111	0	0	0.445	0.486
ABCD1	ACSL4	9606.ENSP00000218104	9606.ENSP00000339787	0	0	0	0	0.082	0.100	0	0.675	0.708
ABCD1	SLC27A2	9606.ENSP00000218104	9606.ENSP00000267842	0	0	0	0	0.055	0.230	0	0.912	0.930
ABCG1	PDK4	9606.ENSP00000354995	9606.ENSP00000005178	0	0	0	0	0.084	0.045	0.183	0.316	0.446
ABCG1	APOA1	9606.ENSP00000354995	9606.ENSP00000236850	0	0	0	0	0.067	0	0	0.997	0.997
ABCG1	NPC1	9606.ENSP00000354995	9606.ENSP00000269228	0	0	0	0	0.109	0.067	0	0.774	0.796
ABCG1	VCAM1	9606.ENSP00000354995	9606.ENSP00000294728	0	0	0	0	0.042	0	0	0.474	0.475
ABCG1	PCP4	9606.ENSP00000354995	9606.ENSP00000329403	0	0	0	0	0	0	0	0.685	0.685
ABCG1	CROT	9606.ENSP00000354995	9606.ENSP00000413575	0	0	0	0	0.055	0	0	0.554	0.560
ABCG1	LPL	9606.ENSP00000354995	9606.ENSP00000497642	0	0	0	0	0.042	0	0	0.571	0.571
ABI3	BAIAP2	9606.ENSP00000225941	9606.ENSP00000316338	0	0	0	0	0.047	0.045	0	0.516	0.521
ABI3	INPP5D	9606.ENSP00000225941	9606.ENSP00000405338	0	0	0	0	0.175	0	0	0.571	0.631
ABLIM1	NTN1	9606.ENSP00000277895	9606.ENSP00000173229	0	0	0	0	0	0	0.500	0.239	0.603
ABLIM1	BCO1	9606.ENSP00000277895	9606.ENSP00000258168	0	0	0	0	0	0.401	0	0	0.400
ABLIM1	FOSL2	9606.ENSP00000277895	9606.ENSP00000264716	0	0	0	0	0	0	0	0.429	0.429
ABLIM1	MBNL3	9606.ENSP00000277895	9606.ENSP00000359890	0	0	0	0	0.049	0	0	0.404	0.409
ABLIM1	EPHB1	9606.ENSP00000277895	9606.ENSP00000381097	0	0	0	0	0.045	0	0	0.466	0.468
ABLIM1	FSCN1	9606.ENSP00000277895	9606.ENSP00000371798	0	0	0	0	0.053	0	0	0.671	0.675
ABTB2	DEPDC7	9606.ENSP00000410157	9606.ENSP00000241051	0	0	0	0	0.049	0	0	0.532	0.536
ACAA1	SMIM24	9606.ENSP00000333664	9606.ENSP00000215531	0.054	0	0	0	0.324	0.051	0.216	0.248	0.576
ACAA1	ACADS	9606.ENSP00000333664	9606.ENSP00000242592	0.054	0	0	0	0.697	0.051	0.918	0.696	0.992
ACAA1	ALDH2	9606.ENSP00000333664	9606.ENSP00000261733	0	0	0	0	0.179	0	0.214	0.588	0.711
ACAA1	SLC27A2	9606.ENSP00000333664	9606.ENSP00000267842	0	0	0	0	0.112	0	0	0.439	0.481
ACAA1	HPGD	9606.ENSP00000333664	9606.ENSP00000296522	0.044	0	0	0	0.101	0.051	0.182	0.436	0.555
ACAA1	ALDH1A1	9606.ENSP00000333664	9606.ENSP00000297785	0	0	0	0	0.141	0	0.214	0.186	0.403
ACAA1	CRYL1	9606.ENSP00000333664	9606.ENSP00000298248	0.079	0	0	0	0.576	0.546	0.352	0.508	0.933
ACAA1	PIPOX	9606.ENSP00000333664	9606.ENSP00000317721	0	0	0	0	0.137	0	0	0.339	0.406
ACAA1	ALDH1A3	9606.ENSP00000333664	9606.ENSP00000332256	0	0	0	0	0.141	0	0.214	0.186	0.403
ACAA1	FABP7	9606.ENSP00000333664	9606.ENSP00000348931	0	0	0	0	0	0	0	0.479	0.479
ACAA1	HSD17B8	9606.ENSP00000333664	9606.ENSP00000363794	0.044	0.033	0	0	0.098	0.071	0.182	0.422	0.552
ACAA1	ACSF2	9606.ENSP00000333664	9606.ENSP00000401831	0.056	0	0	0	0.228	0	0.123	0.400	0.565
ACAA1	CROT	9606.ENSP00000333664	9606.ENSP00000413575	0	0	0	0	0.094	0	0	0.542	0.567
ACAA1	ACSL4	9606.ENSP00000333664	9606.ENSP00000339787	0.057	0	0	0	0.110	0.066	0	0.573	0.621
ACAA1	ECHDC2	9606.ENSP00000333664	9606.ENSP00000360577	0.054	0	0	0	0.358	0.296	0.216	0.609	0.845
ACADS	PPARGC1A	9606.ENSP00000242592	9606.ENSP00000264867	0	0	0	0	0.042	0	0	0.410	0.411
ACADS	CROT	9606.ENSP00000242592	9606.ENSP00000413575	0	0	0	0	0.056	0	0	0.416	0.426
ACADS	ALDH1A1	9606.ENSP00000242592	9606.ENSP00000297785	0.042	0	0	0	0.216	0	0.182	0.200	0.443
ACADS	SLC27A2	9606.ENSP00000242592	9606.ENSP00000267842	0	0.002	0	0	0.060	0	0.151	0.369	0.453
ACADS	FABP7	9606.ENSP00000242592	9606.ENSP00000348931	0	0	0	0	0.055	0.058	0	0.469	0.486
ACADS	UCP1	9606.ENSP00000242592	9606.ENSP00000262999	0	0	0	0	0	0	0	0.522	0.522
ACADS	ACSF2	9606.ENSP00000242592	9606.ENSP00000401831	0.048	0.070	0	0	0.171	0	0.188	0.358	0.548
ACADS	ACSL4	9606.ENSP00000242592	9606.ENSP00000339787	0.050	0	0	0	0.147	0.071	0.189	0.389	0.559
ACADS	ECHDC2	9606.ENSP00000242592	9606.ENSP00000360577	0.046	0	0	0	0.300	0.091	0.278	0.233	0.603
ACADS	CRYL1	9606.ENSP00000242592	9606.ENSP00000298248	0.057	0	0	0	0.418	0.071	0.265	0.200	0.645
ACADS	ALDH2	9606.ENSP00000242592	9606.ENSP00000261733	0.042	0	0	0	0.227	0	0.829	0.348	0.906
ACKR3	CCR7	9606.ENSP00000272928	9606.ENSP00000246657	0	0	0.088	0.752	0.055	0	0.500	0.141	0.580
ACKR3	NPY	9606.ENSP00000272928	9606.ENSP00000384364	0	0	0	0	0	0	0	0.414	0.414
ACKR3	CD40	9606.ENSP00000272928	9606.ENSP00000361359	0	0	0	0	0	0	0	0.421	0.421
ACKR3	S1PR3	9606.ENSP00000272928	9606.ENSP00000365006	0	0	0	0	0.050	0	0	0.424	0.429
ACKR3	BMP2	9606.ENSP00000272928	9606.ENSP00000368104	0	0	0	0	0.062	0.069	0	0.428	0.456
ACKR3	VCAM1	9606.ENSP00000272928	9606.ENSP00000294728	0	0	0	0	0.072	0.098	0	0.468	0.515
ACKR3	CXCL10	9606.ENSP00000272928	9606.ENSP00000305651	0	0	0	0	0	0	0.500	0.737	0.863
ACKR3	ADM	9606.ENSP00000272928	9606.ENSP00000436607	0	0	0	0	0.056	0	0	0.871	0.873
ACKR3	CXCR4	9606.ENSP00000272928	9606.ENSP00000386884	0	0	0	0.785	0.074	0.788	0.900	0.850	0.996
ACSF2	ALDH2	9606.ENSP00000401831	9606.ENSP00000261733	0.046	0	0	0	0.085	0.104	0.185	0.228	0.419
ACSF2	CRYL1	9606.ENSP00000401831	9606.ENSP00000298248	0.061	0	0	0	0.310	0	0.252	0.161	0.539
ACSF2	ACSL4	9606.ENSP00000401831	9606.ENSP00000339787	0.053	0	0	0.553	0.060	0	0.216	0.268	0.421
ACSF2	ECHDC2	9606.ENSP00000401831	9606.ENSP00000360577	0.050	0	0	0	0.222	0.060	0.193	0.293	0.531
ACSF2	PPIL6	9606.ENSP00000401831	9606.ENSP00000392257	0	0	0	0	0.062	0.402	0	0.081	0.439
ACSL4	SMIM24	9606.ENSP00000339787	9606.ENSP00000215531	0.050	0	0	0	0.140	0.071	0.189	0.182	0.404
ACSL4	PNPLA3	9606.ENSP00000339787	9606.ENSP00000216180	0	0	0	0	0.074	0	0.600	0.285	0.712
ACSL4	SLC40A1	9606.ENSP00000339787	9606.ENSP00000261024	0	0	0	0	0	0	0	0.472	0.472
ACSL4	GPAT3	9606.ENSP00000339787	9606.ENSP00000264409	0.046	0	0	0	0	0	0.187	0.316	0.423
ACSL4	MGLL	9606.ENSP00000339787	9606.ENSP00000265052	0.048	0	0	0	0.049	0	0.800	0.357	0.868
ACSL4	SLC27A2	9606.ENSP00000339787	9606.ENSP00000267842	0	0	0	0	0	0.106	0	0.827	0.839
ACSL4	SCD5	9606.ENSP00000339787	9606.ENSP00000316329	0	0.001	0	0	0.133	0.107	0	0.413	0.506
ACSL4	SLC1A5	9606.ENSP00000339787	9606.ENSP00000444408	0.042	0	0	0	0	0.162	0	0.417	0.491
ACSL4	STEAP3	9606.ENSP00000339787	9606.ENSP00000376822	0	0	0	0	0.058	0	0	0.524	0.533
ACSL4	SLC3A2	9606.ENSP00000339787	9606.ENSP00000367123	0	0	0	0	0.061	0	0	0.620	0.628
ACSL4	LPL	9606.ENSP00000339787	9606.ENSP00000497642	0	0	0	0	0	0	0.800	0.549	0.905
ACTA2	SNAI2	9606.ENSP00000224784	9606.ENSP00000020945	0	0	0	0	0.080	0	0	0.388	0.413
ACTA2	VCL	9606.ENSP00000224784	9606.ENSP00000211998	0	0	0	0	0.106	0.050	0.500	0.354	0.689
ACTA2	TWIST1	9606.ENSP00000224784	9606.ENSP00000242261	0	0	0	0	0.085	0	0	0.373	0.402
ACTA2	TUBA1C	9606.ENSP00000224784	9606.ENSP00000443475	0	0	0.203	0	0.070	0.136	0	0.176	0.402
ACTA2	FBLN1	9606.ENSP00000224784	9606.ENSP00000331544	0	0	0	0	0.096	0.103	0	0.323	0.403
ACTA2	CDH2	9606.ENSP00000224784	9606.ENSP00000269141	0	0	0	0	0.056	0.069	0	0.388	0.415
ACTA2	CASQ2	9606.ENSP00000224784	9606.ENSP00000261448	0	0	0	0	0.105	0.249	0	0.202	0.418
ACTA2	KRT18	9606.ENSP00000224784	9606.ENSP00000373489	0	0	0	0	0.042	0.071	0	0.401	0.420
ACTA2	ZMAT3	9606.ENSP00000224784	9606.ENSP00000311221	0	0	0	0	0.047	0.374	0	0.110	0.423
ACTA2	ITGA8	9606.ENSP00000224784	9606.ENSP00000367316	0	0	0	0	0.092	0	0	0.395	0.428
ACTA2	KAT2B	9606.ENSP00000224784	9606.ENSP00000263754	0	0.029	0	0	0	0.067	0.400	0.068	0.432
ACTA2	EPCAM	9606.ENSP00000224784	9606.ENSP00000263735	0	0	0	0	0	0	0	0.433	0.433
ACTA2	FSCN1	9606.ENSP00000224784	9606.ENSP00000371798	0	0	0	0	0.063	0.353	0	0.141	0.434
ACTA2	CDH1	9606.ENSP00000224784	9606.ENSP00000261769	0	0	0	0	0.061	0.069	0	0.404	0.434
ACTA2	RSPH1	9606.ENSP00000224784	9606.ENSP00000291536	0	0.002	0	0	0.072	0.106	0	0.374	0.435
ACTA2	FOXO3	9606.ENSP00000224784	9606.ENSP00000339527	0	0	0	0	0	0.086	0	0.409	0.436
ACTA2	ACTN1	9606.ENSP00000224784	9606.ENSP00000377941	0	0	0	0	0.132	0.125	0	0.330	0.447
ACTA2	KRT19	9606.ENSP00000224784	9606.ENSP00000355124	0	0	0	0	0.048	0.071	0	0.430	0.452
ACTA2	LTBP2	9606.ENSP00000224784	9606.ENSP00000261978	0	0	0	0	0.118	0.103	0	0.367	0.456
ACTA2	MAP1LC3C	9606.ENSP00000224784	9606.ENSP00000349785	0	0	0	0	0.054	0.445	0	0.083	0.477
ACTA2	LUM	9606.ENSP00000224784	9606.ENSP00000266718	0	0	0	0	0.166	0.095	0	0.399	0.507
ACTA2	TGFB2	9606.ENSP00000224784	9606.ENSP00000355896	0	0	0	0	0.075	0	0	0.524	0.542
ACTA2	LGALS3	9606.ENSP00000224784	9606.ENSP00000254301	0	0	0	0	0.060	0.292	0	0.373	0.547
ACTA2	SORBS1	9606.ENSP00000224784	9606.ENSP00000360293	0	0	0	0	0.085	0	0.500	0.093	0.549
ACTA2	PDGFRA	9606.ENSP00000224784	9606.ENSP00000257290	0	0	0	0	0.120	0	0	0.518	0.558
ACTA2	TAGLN3	9606.ENSP00000224784	9606.ENSP00000377494	0	0	0	0	0.105	0.140	0	0.520	0.598
ACTA2	KLF5	9606.ENSP00000224784	9606.ENSP00000366915	0	0	0	0	0.042	0.251	0	0.491	0.603
ACTA2	RGCC	9606.ENSP00000224784	9606.ENSP00000368664	0	0	0	0	0.086	0	0	0.601	0.619
ACTA2	ANKRD1	9606.ENSP00000224784	9606.ENSP00000360762	0	0	0	0	0.082	0.092	0	0.586	0.625
ACTA2	CAP2	9606.ENSP00000224784	9606.ENSP00000229922	0	0	0	0	0.078	0.582	0	0.115	0.629
ACTA2	MYOCD	9606.ENSP00000224784	9606.ENSP00000401678	0	0	0	0	0.084	0.071	0	0.621	0.649
ACTA2	MYLPF	9606.ENSP00000224784	9606.ENSP00000325239	0	0	0	0	0.086	0.287	0.500	0.245	0.721
ACTA2	FBN1	9606.ENSP00000224784	9606.ENSP00000325527	0	0	0	0	0.114	0.103	0	0.677	0.721
ACTA2	CCN2	9606.ENSP00000224784	9606.ENSP00000356954	0	0	0	0	0.113	0	0	0.705	0.727
ACTA2	VIM	9606.ENSP00000224784	9606.ENSP00000446007	0	0	0	0	0.100	0.062	0	0.756	0.776
ACTA2	PDGFRB	9606.ENSP00000224784	9606.ENSP00000261799	0	0	0	0	0.243	0	0	0.723	0.781
ACTA2	COL1A2	9606.ENSP00000224784	9606.ENSP00000297268	0	0	0	0	0.222	0.101	0	0.756	0.814
ACTA2	CNN1	9606.ENSP00000224784	9606.ENSP00000252456	0	0	0	0	0.291	0.114	0	0.842	0.892
ACTA2	TAGLN	9606.ENSP00000224784	9606.ENSP00000376678	0	0	0	0	0.449	0.140	0	0.911	0.954
ACTN1	BAIAP2L1	9606.ENSP00000377941	9606.ENSP00000005260	0	0	0	0	0	0	0.400	0.070	0.418
ACTN1	ITGB4	9606.ENSP00000377941	9606.ENSP00000200181	0	0	0	0	0.048	0.073	0.650	0.493	0.822
ACTN1	VCL	9606.ENSP00000377941	9606.ENSP00000211998	0	0	0	0	0.447	0.912	0.900	0.893	0.999
ACTN1	SERPINE1	9606.ENSP00000377941	9606.ENSP00000223095	0	0	0	0	0.108	0	0	0.494	0.529
ACTN1	CDH1	9606.ENSP00000377941	9606.ENSP00000261769	0	0	0	0	0	0.301	0	0.264	0.464
ACTN1	ITGA9	9606.ENSP00000377941	9606.ENSP00000264741	0	0	0	0	0.042	0	0.650	0.126	0.681
ACTN1	PIP5K1B	9606.ENSP00000377941	9606.ENSP00000265382	0	0	0	0	0.063	0	0.900	0.092	0.907
ACTN1	PDLIM3	9606.ENSP00000377941	9606.ENSP00000284767	0	0	0	0	0.109	0.127	0	0.295	0.405
ACTN1	MYOZ3	9606.ENSP00000377941	9606.ENSP00000297130	0	0	0	0	0.075	0	0	0.700	0.710
ACTN1	ZBTB16	9606.ENSP00000377941	9606.ENSP00000338157	0	0	0	0	0.044	0	0	0.411	0.412
ACTN1	AHNAK2	9606.ENSP00000377941	9606.ENSP00000353114	0	0	0	0	0.100	0.062	0	0.584	0.618
ACTN1	ADAM12	9606.ENSP00000377941	9606.ENSP00000357668	0	0	0	0	0.063	0	0	0.648	0.656
ACTN1	PDLIM1	9606.ENSP00000377941	9606.ENSP00000360305	0	0	0	0	0.124	0.801	0	0.853	0.972
ACTN1	SDC4	9606.ENSP00000377941	9606.ENSP00000361818	0	0	0	0	0.068	0	0.700	0.107	0.728
ACTN1	EFHD2	9606.ENSP00000377941	9606.ENSP00000365147	0	0	0	0	0.075	0	0.400	0.069	0.438
ACTN1	ITGA8	9606.ENSP00000377941	9606.ENSP00000367316	0	0	0	0	0.042	0	0.650	0.262	0.731
ACTN1	BAIAP2L2	9606.ENSP00000377941	9606.ENSP00000371085	0	0	0	0	0	0	0.400	0.091	0.431
ACTN1	FSCN1	9606.ENSP00000377941	9606.ENSP00000371798	0	0	0	0	0.127	0	0	0.370	0.426
ACTN1	STEAP3	9606.ENSP00000377941	9606.ENSP00000376822	0	0	0	0	0.072	0	0.400	0	0.419
ACTN1	LDHA	9606.ENSP00000377941	9606.ENSP00000445175	0	0	0	0	0.067	0	0	0.385	0.401
ACTN1	OBSL1	9606.ENSP00000377941	9606.ENSP00000385636	0	0	0	0	0.083	0.338	0	0.149	0.439
ACTN1	TNNT1	9606.ENSP00000377941	9606.ENSP00000467176	0	0	0	0	0.338	0.058	0	0.253	0.494
ACTN1	CD44	9606.ENSP00000377941	9606.ENSP00000398632	0	0	0	0	0.083	0	0	0.499	0.520
ACTN1	BCAR1	9606.ENSP00000377941	9606.ENSP00000391669	0	0	0	0	0.067	0.126	0	0.506	0.562
ACTN1	PALLD	9606.ENSP00000377941	9606.ENSP00000425556	0	0	0	0	0.104	0.338	0	0.377	0.599
ACTN1	CAMK2A	9606.ENSP00000377941	9606.ENSP00000500386	0	0	0	0	0.086	0.597	0	0.212	0.685
ACTN1	ACTN3	9606.ENSP00000377941	9606.ENSP00000422007	0	0	0.052	0.977	0.054	0.485	0.400	0.089	0.701
ACTN1	CTNNA2	9606.ENSP00000377941	9606.ENSP00000384638	0	0	0	0	0.076	0.110	0.900	0.161	0.921
ACTN3	PYGM	9606.ENSP00000422007	9606.ENSP00000164139	0	0	0	0	0.402	0	0	0.577	0.736
ACTN3	TMEM38A	9606.ENSP00000422007	9606.ENSP00000187762	0	0	0	0	0.126	0	0	0.425	0.477
ACTN3	VCL	9606.ENSP00000422007	9606.ENSP00000211998	0	0	0	0	0.067	0.165	0	0.452	0.536
ACTN3	MSTN	9606.ENSP00000422007	9606.ENSP00000260950	0	0	0	0	0.108	0	0	0.571	0.601
ACTN3	CASQ2	9606.ENSP00000422007	9606.ENSP00000261448	0	0	0	0	0.213	0.062	0	0.266	0.412
ACTN3	PPARGC1A	9606.ENSP00000422007	9606.ENSP00000264867	0	0	0	0	0	0	0	0.419	0.418
ACTN3	PDLIM3	9606.ENSP00000422007	9606.ENSP00000284767	0	0	0	0	0.160	0.127	0	0.305	0.446
ACTN3	MYOZ3	9606.ENSP00000422007	9606.ENSP00000297130	0	0	0	0	0.190	0	0	0.366	0.465
ACTN3	ENO3	9606.ENSP00000422007	9606.ENSP00000324105	0	0	0	0	0.289	0	0	0.331	0.505
ACTN3	MYLPF	9606.ENSP00000422007	9606.ENSP00000325239	0	0	0	0	0.574	0.052	0	0.508	0.784
ACTN3	MYL4	9606.ENSP00000422007	9606.ENSP00000347055	0	0	0	0	0.106	0.052	0.500	0.267	0.648
ACTN3	RYR1	9606.ENSP00000422007	9606.ENSP00000352608	0	0	0	0	0.338	0.068	0	0.376	0.581
ACTN3	LMNA	9606.ENSP00000422007	9606.ENSP00000357283	0	0	0	0	0.046	0	0	0.446	0.448
ACTN3	PDLIM1	9606.ENSP00000422007	9606.ENSP00000360305	0	0	0	0	0.107	0.535	0	0.235	0.655
ACTN3	DES	9606.ENSP00000422007	9606.ENSP00000363071	0	0	0	0	0.143	0	0.500	0.161	0.609
ACTN3	NEBL	9606.ENSP00000422007	9606.ENSP00000366326	0	0	0	0	0.109	0.270	0	0.204	0.437
ACTN3	VIM	9606.ENSP00000422007	9606.ENSP00000446007	0	0	0	0	0.077	0	0.500	0.127	0.562
ACTN3	TNNT1	9606.ENSP00000422007	9606.ENSP00000467176	0	0	0	0	0.412	0.058	0	0.619	0.771
ADAM12	SFRP1	9606.ENSP00000357668	9606.ENSP00000220772	0	0	0	0	0	0	0	0.470	0.470
ADAM12	HBEGF	9606.ENSP00000357668	9606.ENSP00000230990	0	0	0	0	0	0	0	0.695	0.695
ADAM12	ITGA9	9606.ENSP00000357668	9606.ENSP00000264741	0	0	0	0	0	0	0	0.658	0.658
ADAM12	EGF	9606.ENSP00000357668	9606.ENSP00000265171	0	0	0	0	0	0	0.400	0.462	0.663
ADAM12	ADAM28	9606.ENSP00000357668	9606.ENSP00000265769	0	0	0.076	0.819	0.044	0.105	0	0.394	0.457
ADAM12	COL1A2	9606.ENSP00000357668	9606.ENSP00000297268	0	0	0	0	0.169	0	0	0.340	0.428
ADAM12	MMP14	9606.ENSP00000357668	9606.ENSP00000308208	0	0	0	0	0.192	0	0	0.452	0.539
ADAM12	FBN1	9606.ENSP00000357668	9606.ENSP00000325527	0	0	0	0	0.213	0.045	0	0.321	0.445
ADAM12	PAPPA	9606.ENSP00000357668	9606.ENSP00000330658	0	0	0	0	0.149	0	0	0.664	0.702
ADAM12	EPHA2	9606.ENSP00000357668	9606.ENSP00000351209	0	0	0	0	0.091	0	0	0.500	0.526
ADAM12	RYR1	9606.ENSP00000357668	9606.ENSP00000352608	0	0	0	0	0	0	0	0.438	0.438
ADAM12	BCAR1	9606.ENSP00000357668	9606.ENSP00000391669	0	0	0	0	0	0	0	0.409	0.409
ADAM12	PDLIM1	9606.ENSP00000357668	9606.ENSP00000360305	0	0	0	0	0.067	0	0	0.408	0.424
ADAM12	SPP1	9606.ENSP00000357668	9606.ENSP00000378517	0	0	0	0	0.058	0	0	0.426	0.436
ADAM12	PGF	9606.ENSP00000357668	9606.ENSP00000451040	0	0	0	0	0.056	0	0	0.435	0.443
ADAM12	COL11A1	9606.ENSP00000357668	9606.ENSP00000359114	0	0	0	0	0.245	0	0	0.386	0.516
ADAM12	IGFBP3	9606.ENSP00000357668	9606.ENSP00000370473	0	0	0	0	0.110	0.510	0	0.307	0.671
ADAM12	PACSIN3	9606.ENSP00000357668	9606.ENSP00000440945	0	0	0	0	0	0.298	0	0.552	0.672
ADAM12	SDC4	9606.ENSP00000357668	9606.ENSP00000361818	0	0	0	0	0	0	0	0.676	0.676
ADAM19	SNAI2	9606.ENSP00000257527	9606.ENSP00000020945	0	0	0	0	0	0	0	0.435	0.435
ADAM19	HHIP	9606.ENSP00000257527	9606.ENSP00000296575	0	0	0	0	0	0	0	0.419	0.418
ADAM19	PID1	9606.ENSP00000257527	9606.ENSP00000283937	0	0	0	0	0.044	0	0	0.419	0.420
ADAM19	EPHA3	9606.ENSP00000257527	9606.ENSP00000337451	0	0	0	0	0.070	0	0	0.423	0.440
ADAM19	ADAM9	9606.ENSP00000257527	9606.ENSP00000419446	0	0	0	0.842	0	0.105	0	0.414	0.453
ADAM19	EPHA4	9606.ENSP00000257527	9606.ENSP00000281821	0	0	0	0	0.077	0	0	0.509	0.528
ADAM22	CACNG4	9606.ENSP00000265727	9606.ENSP00000262138	0	0	0	0	0.067	0	0.500	0	0.513
ADAM22	UNC5D	9606.ENSP00000265727	9606.ENSP00000385143	0	0	0	0	0.080	0	0	0.379	0.405
ADAM22	HCK	9606.ENSP00000265727	9606.ENSP00000365012	0	0	0	0	0	0.405	0	0.048	0.409
